@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
11812,'','Bug 906316 - Don\'t download the xulrunner SDK each time we change a bran...\n...ch if their configuration are different r=yurenju,asuth\r\n\r\nThis also shows a message when the archive file seems to be corrupted, advising\r\nto run "make really-clean". Also changed "make really-clean" to remove all\r\nxulrunner related files.\r\n\r\nWe now uncompress the archive directly in a specific directory that should\r\nchange when we change the URL.\r\n\r\nWe use a dot file inside the xulrunner SDK directory to keep the URL used to\r\ndownload that SDK.\r\n\r\nNow we can also define XULRUNNER_DIRECTORY from the command-line. If not\r\ndefined, it will use the default xulrunner-sdk-26.\r\n\r\nWe export the new XULRUNNER_DIRECTORY variable along with the\r\nexisting various xulrunner program paths. These paths have been made absolute\r\nusing make\'s `abspath` operation.\r\n\r\nThe patch also removes the ./ prefixes to those paths as they\'re likely useless\r\nand prevent from using an absolute path when defining XULRUNNER_DIRECTORY from\r\nthe command line.\r\n\r\nThis patch also remove the email\'s build_stage directory when running "make\r\nclean".\r\n\r\nThis _will_ make all devs redownload XULRunner, sorry.'
11811,'','Bug 910210 - Overlay.update() should accept an optional parameter to override internal counter [r=arcturus]\nWhen testing streaming import for massive vcard files, it is convenient to update the progress var in a set interval, to avoid updating it (and touching DOM) hundreds of times per second. It would be good to have an optional parameter to `update` in order to set the progress value, instead of calling the method every time the `counter` value is incremented by one.'
11810,'','Bug 910166 - Add Missing Browser Graphics\nBug 910166 - Add Missing Browser Graphics'
11809,'','Bug 909838 - Add missing Camera Graphic\nBug 909838 - Add missing Camera Graphic'
11808,'','Bug 909132 - Adding a minimum date in order to limit the time window to query for.\n'
11807,'','Bug 909991 - [Helix] Labels in browser settings are so small it\'s hard to read\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=909991\r\n\r\nadd <!-- <link rel="stylesheet" href="shared/style/buttons.css"> --> in index.html'
11806,'','Bug 896873 - [B2G][Helix][Icon]After upgrade the OS, all of the icons are grey\n'
11805,'','Bug 825913 - Integrate code coverage library in the test agent\nIntegrated blanket coverage report into test-agent.'
11804,'','Bug 904068 - Implement build/settings.py in javascript\n'
11803,'','Bug 905969 - Turn off vibration only when leaving the silent mode r=alive a=leo+\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=905969'
11802,'','Bug 906536 - [Homescreen] Big icons are overlaped over normal icons\n'
11801,'','Bug908941 v1 train\n'
11800,'','Bug 894517 go to camera button when no images in gallery r=dflanagan\n'
11799,'','Bug 910068 - manual config of email uses autocorrect in hostname input box\nThis changes the hostname input boxes to the correct type so that autocorrect is not used when entering in hostnames.'
11798,'','Bug 910081 - Cannot open compose message view on b2g-desktop. r=julienw\n'
11797,'','Bug 907486 - Check network connectivity before using network mcc and mnc of mozMobileConnection r=evelyn a=leo+\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=907486'
11796,'','Bug 784816 - useSSL argument transition. r=asuth\nland https://github.com/mozilla-b2g/gaia-email-libs-and-more/pull/241/'
11795,'','Bug 910011 - Fix errors while building default application data for browser\n'
11794,'','Bug 908329 - [Keyboard] Update alternatives menu width logic\nUpdate German keyboard alternatives order and make the first alternative character at least the width of the key it is an alternative for, thus ensuring it is the first one selected when tapping on sides of the key that shows the alternatives popup.'
11793,'',' Bug 802944 - Reply button should popup select menu for deciding reply mode instead of listing all the reply mode button in title\n...de instead of listing all the reply mode button in title'
11792,'','Bug 906756 - Algorithms for merging givenName and familyName changed.\nNew tests added.\r\nAdapt and merge changed to allow specifying the master contact.\r\nName composition centralized to avoid code repetition.\r\n'
11791,'','Bug 897917 - HD: white rectangle in focused bookmark tab\nonly replace images'
11790,'','Bug 831446 - remove delete button from secure lockscreen camera, r=djf\nCarrying r+ from preview PR https://github.com/mozilla-b2g/gaia/pull/11787'
11789,'arcturus','Bug 887776 - export contacts to SD Card r=arcturus\n'
11788,'','Bug 811177 - Add designmode=on tests to IME tests\nTests for [#811177](https://bugzilla.mozilla.org/show_bug.cgi?id=811177)'
11787,'','Bug 831446 - remove delete button from secure lockscreen camera\n'
11786,'','Bug 831446 - remove delete button from secure lockscreen camera\n'
11785,'','Bug 831446 - remove delete button from secure lockscreen camera\n'
11784,'','Bug 909641 - Re-enable SMS UI Thread Test (fails on CI)\nSigned-off-by: Rick Waldron <waldron.rick@gmail.com>'
11783,'','Bug 784816 - use useSecureTraport to replace useSSL\n'
11782,'',"Bug 906598 - Move Keyboard settings into app itself\nThis brings back the settings screen, but now as a child of the keyboard application itself. I think we should not rely on global settings for this in the future but rather go to asyncStorage but that'll breaking customization scripts, FTU, language settings, at the moment.\r\n\r\nI've moved the en-US localization strings out of settings and into this app. Guess that's enough?\r\n\r\nThis PR includes RudyLu/3rdParty_keyboard_support_commit2, and two patches of mine to allow it to work in FF (yay, easier development). \r\n\r\n1. Land RudyLu/3rdParty_keyboard_support_commit2\r\n2. Land this\r\n"
11781,'','[Bug 909716] replace api key [r=crdlc]\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=909716'
11780,'',"Bug 909718 - Add Gaia endurance tests (v1-train)\nThis pull adds the endurance testing functionality to gaiatest in addition to pulling in the latest changes made by the functional UI tests in https://github.com/mozilla/gaia-ui-tests.\r\n\r\nDue to changes in the JavaScript 'atoms' it was suggested by @lightsofapollo that we merge these subsequent to landing the endurance tests to avoid any unexpected regressions of the JavaScript performance tests.\r\n\r\nThere will be a subsequent pull request for the master branch."
11779,'','Bug 908531 - [MediaDB] move the dummy file filter out of mediadb and use...\n... options to supply it.'
11778,'','Bug 867087 - [UX] Inconsistent and unreadable callscreen with majorly white contacts pictures (r=etiennesegonzac)\nInclusion of shadows in text and icons of the call screen to avoid the bad visualization issue on clear (white) contact photos or wallpapers.'
11777,'','Bug 863999 - Header in week view displays two months without a separator\nShould have a space between two months.\r\nhttp://bugzil.la/863999'
11776,'','Bug 909686 - Allow desktop helper extensions to send chromeEvents\nFix for [#909686](https://bugzilla.mozilla.org/show_bug.cgi?id=909686).'
11775,'','Bug 906894 - [Gallery] Video pause buttons not centered\n[\\#906894](https://bugzilla.mozilla.org/show_bug.cgi?id=906894)'
11774,'','Bug 905461 - [Settings] Accept IP addresses with padding zero in custom ...\n...APN settings'
11773,'','[Bug 909631] re-enable e.me test - add migration checks [r=crdlc]\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=909631'
11772,'','Bug 909675 - Leverage web component polyfill for test DOM\n'
11771,'','Bug 905944 - [Bluetooth] Connection would hang after sent a file to a FXOS phone without sd card\n* Tell gecko Bluetooth to decline the receiving file request.\r\n* Do an early return if there is no transferring progress on notification.'
11770,'','Bug 901465 - [Buri][Contacts]It should not input chars at Mobile number ...\nBug 901465 - [Buri][Contacts]It should not input chars at Mobile number ......box'
11769,'','Remove busted tests\n'
11768,'','Bug 909614 - [Flatfish][System] fix problem of date_picker layout\nReplace width and left with percentage.'
11767,'','Bug 909513 - Remove old integration tests from system app\n'
11766,'','Bug 906748 - [Messages] We don\'t see the cursor when we remove a "number" recipient\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=906748\r\n\r\n- If nothing "typed" on keyup, assume isDeletingRecipient\r\n- Updates unrelated test in thread_ui\r\n\r\n\r\nSigned-off-by: Rick Waldron <waldron.rick@gmail.com>'
11765,'','Bug 908941: add a latin version of the Serbian auto-correct dictionary\n'
11764,'','Bug 898392\nUpdate bookmarks customization code in Browser to use common shared code for all customizations.\r\nAdd unit-tests for bookmark customizations.\r\nAdd "Simple" Operator Variant Helper for cases like the Browser.'
11763,'','Bug 908938: add Slovak auto-correct dictionary\n'
11762,'','Bug 908708 - Make it easier to debug the call screen on Firefox Desktop\n'
11761,'','Bug 891014 - Show play icon on the status bar when music is playing\n'
11760,'',"Bug 900504 - l10n packaging of gaia broken, doesn't pick up content for apps. r=yurenju\n"
11759,'','Bug 858823 - [Calendar] There is no focus on the account name when creat...\nBug 858823 - [Calendar] There is no focus on the account name when creat......ing an account'
11758,'','Bug 908545 unlock cpu v1 train\n'
11757,'','Bug 908545 - Import contacts from SD card make phone not enter sleep.\n'
11756,'','Bug 908545 unlock cpu hd\n'
11755,'','Bug 909234 - JavaScript type error from lockscreen on b2g-desktop.\n'
11754,'','Bug 905915 - [Keyboard] Need to adjust the layout of keyboard FTU in landscape mode \nUX replied me with new images and I finished the patch.'
11753,'','Bug 907122 - The notification lock should be released in all conditions. r=etienne a=leo+\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=907122'
11752,'','Bug 908124 - An error message is shown after successfully open a received photo and click \'home\' key.\n* Handle "NO_PROVIDER" and "ActivityCanceled" event correctly.'
11751,'','bug 900838 - [System] play poweron video after first repaint\n'
11750,'',"Bug 909190 - xulrunner doesn't be uncompressed to correect directory on ...\n...windows"
11749,'','Revert 3rd party keyboard support.\n'
11748,'','Bug 907128 - Toggling sco only when there is an active call r=alive\nhttps://bugzilla.mozilla.org/show_bug.cgi?id=907128'
11747,'',"Bug 895726 - Ensure valid filename when triggering Gallery view activity\nGallery will be in charge of maybe saving the file that we are passing.\r\nIf we pass it a file that has no extension, trying to save inside the\r\n'pictures' DeviceStorage will fail because of the missing extension. So\r\nwe check if the filename has one and if it does not, we force one by\r\nguessing from mime type."
11746,'','Bug 909017 - Fix test-coverage incompatible unit test\nBecause blanket will execute script again in mocha unit testing that cause constant variable redefined twice and fail.'
11745,'','Bug 909017 - Fix test-coverage incompatible unit test\nBecause blanket will execute script again in mocha unit testing that cause global variable redefined twice and fail.'
11744,'','Bug 909017 - Fix test-coverage incompatible unit test\nBecause blanket will execute script again in mocha unit testing that cause constant variable redefined twice and fail.'
11743,'','Bug 909017 - Fix test-coverage incompatible unit test\nsystem/js/browser.js is not found in here that cause loading script error in blanket.'
11742,'','Revert "Merge pull request #11740 from RudyLu/3rdParty_keyboard_support_...\n...commit"\r\n\r\nThis reverts commit bc8c1c962addd419b48ba12c6d8ddabdf9805391, reversing\r\nchanges made to 42d88f26420b6c58621d1b68675d512fd10c9fcb.'
11741,'','Bug 909017 - Fix test-coverage incompatible unit test\nThese changes will fix the fails in blanket coverage report.'
11740,'','Add 3rd-party keyboard support \n'
11739,'','906581 keyboard close pressing send\n'
11738,'',"Bug 908984 - follow-up to bug 906316: submake launches need to know the ...\n...new directory too\r\n\r\nIn this patch, we export the new XULRUNNER_DIRECTORY variable along with the\r\nexisting various xulrunner program paths. These paths have been made absolute\r\nusing make's `abspath` operation.\r\n\r\nThe patch also removes the ./ prefixes to those paths as they're likely useless\r\nand prevent from using an absolute path when defining XULRUNNER_DIRECTORY from\r\nthe command line."
11737,'','Bug 908983 - Remove use of querySelector\n'
11736,'','Bug 908698 - Gaia unit tests: /bin/bash: ./xulrunner-sdk-26/bin/run-mozi...\n...lla.sh: No such file or directory\r\n\r\nNow we can define XULRUNNER_DIRECTORY from the command-line. If not defined, it\r\nwill use the default xulrunner-sdk-26.'
