@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
4099,'gkossakowski','SI-7596 Curtail overloaded symbols during unpickling\nIn code like:\n\n    object O { val x = A; def x(a: Any) = ... }\n    object P extends O.x.A\n\nThe unpickler was using an overloaded symbol for `x` in the\nparent type of `P`. This led to compilation failures under\nseparate compilation.\n\nThe code that leads to this is in `Unpicklers`:\n\n    def fromName(name: Name) = name.toTermName match {\n      case nme.ROOT     => loadingMirror.RootClass\n      case nme.ROOTPKG  => loadingMirror.RootPackage\n      case _            => adjust(owner.info.decl(name))\n    }\n\nThis commit filters the overloaded symbol based its stability\nunpickling a singleton type. That seemed a slightly safer place\nthan in `fromName`.\n\nResubmission of #2664 incorporating review from @gkossakowski.\n\nReview by @gkossakowski :)'
4097,'adriaanm','SI-7602 Avoid crash in LUBs with erroneous code\nIf a class contains a double defintion of a method that overrides\nan interface method, LUBs could run into a spot where filtering\noverloaded alternatives to those that match the interface method\nfails to resolve to a single overload, which crashes the compiler.\n\nThis commit uses `filter` rather than `suchThat` to avoid the crash.'
4095,'lrytz','Fix problems in Symbol Literal static caching\nDetails in the commit messages.\n\nReview by @soc / @lrytz'
4088,'lrytz','GenBCode: cleanup optimizations\nMethod-level cleanup optimizations.\r\n\r\nSee individual commit messages.'
4084,'Ichoran','Correct collections variable definitions to avoid many scaladoc warnings.\nRunning \'ant docs.lib\' produces such a long warning list that nobody seems to care. Consequently the documentation for stdlib contains many errorneous signatures.\r\n\r\nThis PR addresses most of the "Unresolved $Coll when documenting XXX" warnings and reduces scaladoc output from 1600 to 400 lines. Since this is a pure documentation change, it is safe to merge in 2.11.x'
4083,'xeno-by','SI-8947 Avoid cross talk between tag materializers and reify\nAfter a macro has been expanded, the expandee are expansion are\nbidirectionally linked with tree attachments. Reify uses the back\nreference to replace the expansion with the expandee in the reified\ntree. It also has some special cases to replace calls to macros\ndefined in scala-compiler.jar with `Predef.implicitly[XxxTag[T]]`.\nThis logic lives in `Reshape`.\n\nHowever, the expansion of a macro may be `EmptyTree`. This is the case\nwhen a tag materializer macro fails. User defined macros could do the\nalso expand to `EmptyTree`. In the enclosed test case, the error\nmessage that the tag materializer issued ("cannot materialize\nclass tag for unsplicable type") is not displayed as the typechecker\nfinds another means of making the surrounding expression typecheck.\n\nHowever, the macro engine attaches a backreference to the materializer\nmacro on `EmpytyTree`!\n\nLater, when `reify` reshapes a tree, every occurance of `EmptyTree`\nwill be replaced by a call to `implicitly`.\n\nThis commit expands the domain of `CannotHaveAttrs`, which is mixed\nin to `EmptyTree`. It silently ignores all attempts to mutate\nattachments.\n\nUnlike similar code that discards mutations of its type and position,\nI have refrained from issuing a developer warning in this case, as\nto silence this I would need to go and add a special case at any\nplaces adding attachments.\n\nReview by @xeno-by @densh'
4079,'lrytz',"SI-8941 Idempotent presentation compilation of implicit classes\nWhen we name an implicit class, `enterImplicitWrapper` is called,\r\nwhich enters the symbol for the factory method into the\r\nowning scope. The tree defining this factory method is stowed into\r\n`unit.synthetics`, from whence it will be retrieved and incorporated\r\ninto the enclosing tree during typechecking (`addDerivedTrees`).\r\nThe entry in `unit.synthetics` is removed at that point.\r\n\r\nHowever, in the presentation compiler, we can typecheck a unit\r\nmore than once in a single run. For example, if, as happens\r\nin the enclosed test, a call to ask for a type at a given\r\nposition interrupts type checking of the entire unit, we\r\ncan get into a situation whereby the first type checking\r\ninvocation has consumed the entry from `unit.synthetics`,\r\nand the second will crash when it can't find an entry.\r\n\r\nSimilar problems have been solved in the past in\r\n`enterExistingSym` in the presentation compiler. This method\r\nis called when the namer encounters a tree that already has\r\na symbol attached. See 0b78a0196 / 148736c3df.\r\n\r\nThis commit takes a two pronged approach.\r\n\r\nFirst, `enterExistingSym` is extended to handle implicit classes.\r\nAny previous factory method in the owning scope is removed, and\r\n`enterImplicitWrapper` is called to place a new tree for the factory\r\ninto `unit.synthetics` and to enter its symbol into the owning scope.\r\n\r\nSecond, the assertions that could be tripped in `addDerivedTrees`\r\nand in `ImplicitClassWrapper#derivedSym` have been converted to\r\npositioned errors.\r\n\r\nThe first change is sufficient to fix this bug, but the second\r\nis also enough to make the enclosed test pass, and has been retained\r\nas an extra layer of defence.\r\n\r\nReview by @lrytz / @dragos"
4068,'gkossakowski',"SI-8925, SI-7407 test cases, fixed in new backend\nGiven that the issue exists is old (2.10) and we move to the new\r\nbackend in 2.12, I don't plan to fix it in GenASM.\r\n\r\nThe test case for 7407 existed already, this commit just adds\r\n`-Yopt:l:none` to the flags to make no dead code is eliminated."
4065,'Ichoran',"Propsing a simple addition to collections API\nI often find myself in need of a method like `groupWhile` (it similar in essence to `takeWhile`, and hence the name). so far I've written similar solutions using `foldLeft` or `span`, but it is less convinient to use."
4055,'lrytz',"Update copyright notices in source code to 2014\nI used this command:\n\n    % git grep -l --null Copyright | xargs -0 -n 1 perl -p -i -e 's/(Copyright\\s+(20..-|))(20(09|10|11|12|13))(\\b.*(LAMP|Typesafe).*)/${1}2014$5/g'"
4045,'retronym','SI-8875 showCode should print all class constructor modifiers.\nshowCode used to print nothing when the only modifier was a change in\r\nvisibility scope (i.e. no flags but privateWithin is set).'
4043,'lrytz',"SI-3439 Fix use of implicit constructor params in super call\nWhen typechecking the primary constructor body, the symbols of\nconstructor parameters of a class are owned by the class's owner.\nThis is done make scoping work; you shouldn't be able to refer to\nclass members in that position.\n\nHowever, other parts of the compiler weren't so happy about\nthis arrangement. The enclosed test case shows that our\nchecks for invalid, top-level implicits was spuriously triggered,\nand implicit search itself would fail.\n\nFurthermore, we had to hack `Run#compiles` to special case\ntop-level early-initialized symbols. See SI-7264 / 86e6e9290.\n\nThis commit:\n\n  - introduces an intermediate local dummy term symbol which\n    will act as the owner for constructor parameters and early\n    initialized members\n  - adds this to the `Run#symSource` map if it is top level\n  - simplifies `Run#compiles` accordingly\n  - tests this all in a top-level class, and one nested in\n    another class.\n\nReview by @lrytz.\n\nUp for discussion: this might need to target `-Xsource:2.12`\nas it could introduce a new candidate implicit in the super call."
4042,'adriaanm',"SIP-14 improvements\n Add missing canonical combinators:\r\n\r\n  - `def transform[S](f: Try[T] => Try[S])(implicit executor: ExecutionContext): Future[S]`\r\n  - `def transformWith[S](f: Try[T] => Future[S])(implicit executor: ExecutionContext): Future[S]`\r\n  - `def flatten[S](implicit ev: T <:< Future[S]): Future[S]`\r\n  - `def zipWith[U, R](that: Future[U])(f: (T, U) => R)(implicit executor: ExecutionContext): Future[R]`\r\n\r\nAdd missing utilities:\r\n  -  `val unit: Future[Unit]` in `object Future`\r\n  -  `val never: Future[Nothing]` in `object Future`\r\n  -  `def defaultBlockContext: BlockContext` in `object BlockContext`\r\n\r\nRefactors:\r\n  - the `scala.concurrent.Future` trait to not explicit create any `Promises`,\r\n    so that implementations can control implementation type,\r\n    this is mainly facilitated through adding of the `transform` and `transformWith` methods.\r\n  - the implementation of `ExecutionContextImpl` has been cleaned up\r\n\r\nSecuring:\r\n  - Add a self-check in `completeWith` and `tryCompleteWith` to avoid cycles in trait Promise\r\n  - Capping the maximum number of threads for the global `ExecutionContext` to the max parallelism\r\n  - Implementing (almost) all `Future` combinators on `transformWith` and `transform` means\r\n     that `DefaultPromise` linking works on both `(flat)map` and `recover(With)`\r\n  - Nested `blocking {}` should not spawn extra threads beyond the first.\r\n\r\nRemoves:\r\n  - the private `internalExecutor` method in favor of an import in trait `Future`\r\n  - the private `internalExecutor` method in favor of an import in trait `Promise`\r\n  - the `AtomicReferenceFieldUpdater` in `AbstractPromise` since we're using `Unsafe`\r\n  - `scala.concurrent.impl.Future` is no longer needed\r\n\r\nDeprecates:\r\n  - `Future.onSuccess` - discourage the use of callbacks\r\n                         (and is also redundant considering `foreach` and `onComplete`)\r\n  - `Future.onFailure` - discourage the use of callbacks\r\n                       (and is also redundant considering `onComplete` and `failed.foreach`)\r\n  - `ExecutionContext.prepare` - it was ill specced and it is too easy to forget to call it\r\n                     (or even know when to call it or call it more times than needed)\r\n\r\nReimplements:\r\n  - `failed` - in terms of `transform`\r\n  - `map` - in terms of `transform`\r\n  - `flatMap` - in terms of `transformWith`\r\n  - `recover` - in terms of `transform`\r\n  - `recoverWith` - in terms of `transformWith`\r\n  - `zip` - in terms of `flatMap` + `map`\r\n  - `fallbackTo` - in terms of `recoverWith` + `recoverWith`\r\n  - `andThen` - in terms of `transform`\r\n\r\nMiscellaneous:\r\n  - Giving the threads of `ExecutionContext.global` sensible names\r\n\r\nDocumentation:\r\n  - Almost all methods on `Future` and `Promise` have been revisited and had their ScalaDoc updated\r\n\r\nTests:\r\n  - Yes"
4040,'lrytz',"FSC / REPL Bug Bonanza\nThe big contribution here is to change `adaptInfos` to\nstart with a clean slate (a one element type history)\non subsequent runs. I did the same a while back for package\nclasses, this is an generalization of that idea. This ensures\nthat all info transformers are run, importantly the side-effecty\nones.\n\nThis fixes a regression in specialization in the REPL, which\nwas a latent bug uncovered by our recent fix to `perRunCaches`.\n\nThe other changes are similarly themed, being more disciplined\nwhen reading or mutating the type history.\n\nSubmitting for a test run and initial review by @lrytz. The commit\nmessages might need some fleshing out as I've been a little bit\nhand wavy in a few of my explanations where I wasn't able to\nprecisely explain *why* the fix works."
4036,'retronym',"SI-8893 Restore linear perf in TailCalls with nested matches\nDetails in the individual commits. The one with SI-8893 in the commit\r\ntitle offers the biggest win.\r\n\r\nI'd ask for some help from the kindly reviewer to understand why\r\nthat fixed exponential performance, rather than just giving\r\na constant factor speedup.\r\n\r\nReview by @adriaanm"
4028,'lrytz',"Avoid ClassfileAnnotation warning for @SerialVersionUID\n@SerialVersionUID is special-cased, the warning doesn't apply.\r\n\r\nRelated to SI-7041."
4024,'adriaanm',"SI-8217 allow abstract type members in objects\nPreviously, abstract type members were allowed in objects only when inherited,\nbut not when declared directly. This inconsistency was not intended. In dotty,\nabstract type members are allowed in values and represent existentials; so upon\ndiscussion, it was decided to fix things to conform to dotty and allow such type\nmembers. Adriaan also asked to keep rejecting abstract type members in methods\neven though they would conceivably make sense.\n\nDiscussions happened on #3407, scala/scala-dist#127.\nThis code is improved from #3442, keeps closer to the current logic, and passes tests.\n\nExisting tests that have been converted to `pos` tests show that\nthis works, and a new test has been added to show that local\naliases (ie term-owned) without a RHS are still rejected.\n\nI've just added the new test to @Blaisorblade's PR, #3978.\n\nReview by @adriaanm\n\nI tend to think this one is okay for 2.11.x, as it only loosens\na restriction. That said, it would be no great loss to wait until\n2.12."
4023,'gkossakowski','Increase REPL startup timeout to avoid test failures\nUnder load on Jenkins, we\'ve been seeing:\n\n```\n% diff /localhome/jenkins/a/workspace/scala-nightly-auxjvm-2.12.x/jdk/jdk7/label/auxjvm/test/files/run/t4542-run.log /localhome/jenkins/a/workspace/scala-nightly-auxjvm-2.12.x/jdk/jdk7/label/auxjvm/test/files/run/t4542.check\n@@ -2,75 +2,14 @@ Type in expressions to have them evaluated.\n Type :help for more information.\n\n scala> @deprecated("foooo", "ReplTest version 1.0-FINAL") class Foo() {\n java.util.concurrent.TimeoutException: Futures timed out after [60 seconds]\n \tat scala.concurrent.impl.Promise$DefaultPromise.ready(Promise.scala:219)\n \tat scala.concurrent.impl.Promise$DefaultPromise.ready(Promise.scala:153)\n \tat scala.concurrent.Await$$anonfun$ready$1.apply(package.scala:95)\n \tat scala.concurrent.Await$$anonfun$ready$1.apply(package.scala:95)\n \tat scala.concurrent.BlockContext$DefaultBlockContext$.blockOn(BlockContext.scala:53)\n \tat scala.concurrent.Await$.ready(package.scala:95)\n \tat scala.tools.nsc.interpreter.ILoop.processLine(ILoop.scala:431)\n \tat scala.tools.nsc.interpreter.ILoop.loop(ILoop.scala:457)\n \tat scala.tools.nsc.interpreter.ILoop$$anonfun$process$1.apply$mcZ$sp(ILoop.scala:875)\n```\n\nThis commit bumps the timeout up be a factor of ten to try to\nrestore that comforting green glow to https://scala-webapps.epfl.ch/jenkins/view/2.N.x\n\nReview by @gkossakowski'
4021,'adriaanm',"SI-8869 Prevent ill-kindedness in type lambdas\nWhen type checking an type application, the arguments are allowed\nto be of kinds other than *. This leniency is controlled by the\n`ContextMode` bit `TypeConstructorAllowed`.\n\n(More fine grained checking of matching arity a bounds of type\nconstructors is deferred until the refchecks phase to avoid\ncycles during typechecking.)\n\nHowever, this bit is propagated to child contexts, which means\nthat we fail to report this error in the lexical context marked\nhere:\n\n    T[({type x = Option}#x)]\n        `-------------'\n\nThis commit resets this bit to false in any child context\nrelates to a different tree from its parent.\n\nReview by @adriaanm"
4017,'retronym','SI-6541 valid wildcard existentials for case-module-unapply\nInstead of letting the compiler infer the return type of case module\r\nunapply methods, provide them explicitly.'
4016,'gkossakowski','SI-8731 warning if @switch is ignored\nFor matches with two or fewer cases, @switch is ignored. This should\r\nnot happen silently.'
4010,'retronym','SI-8087 keep annotations on mixed-in private[this] fields\nRelated to SI-2511 / eea7956, which fixed the same issue for non\r\n`private[this]` fields.\r\n\r\nIf you have\r\n\r\n    trait T { private[this] val f = 0 }\r\n    class C extends T\r\n\r\nMixin geneartes an accessor method `T.f` with owner `T`. When\r\ngenerating the field in `C`, the Mixin.mixinTraitMembers calls\r\n`fAccessor.accessed`. The implementation of `accessed` does a lookup\r\nfor a member named `"f "` (note the space). The bug is that\r\n`private[this]` fields are not renamed to have space\r\n(`LOCAL_SUFFIX_STRING`) in their name, so the accessed was not found,\r\nand no annotations were copied from it.'
4004,'retronym','SI-8861 Handle alias when probing for Any\nIf args to a method are alias types, dealias to see if they\r\ncontain Any before warning about inferring it. Similarly for\r\nreturn and expected types.'
4001,'adriaanm','SI-8862 Fix treatment of inherited implicits in package objects\nTwo spots in implicit search fell prey to a trap with package\r\nobjects. Members of a package object are entered into the scope\r\nof the enclosing package, but that doesn\'t form a suitable prefix\r\nfor determing the member type.\r\n\r\nA REPL transcript paints a picture that speaks a 1000 words:\r\n\r\n```\r\nscala> :paste -raw\r\n// Entering paste mode (ctrl-D to finish)\r\n\r\npackage p { class C[A] { def foo: A = ??? }; object `package` extends C[String] }\r\n\r\n// Exiting paste mode, now interpreting.\r\n\r\nscala> val p = rootMirror.getPackageIfDefined("p")\r\nwarning: there was one deprecation warning; re-run with -deprecation for details\r\np: $r.intp.global.Symbol = package p\r\n\r\nscala> p.info.decls\r\nres0: $r.intp.global.Scope = Scopes(class C, package object p, method foo)\r\n\r\nscala> val foo = p.info.decl(TermName("foo"))\r\nfoo: $r.intp.global.Symbol = method foo\r\n\r\nscala> p.typeOfThis memberType foo\r\nres1: $r.intp.global.Type = => A\r\n\r\nscala> val fooOwner = foo.owner\r\nfooOwner: $r.intp.global.Symbol = class C\r\n\r\nscala> p.info.decl(nme.PACKAGE).typeOfThis memberType foo\r\nres3: $r.intp.global.Type = => String\r\n```\r\n\r\nThis commit detects if we find an implicit in a package module,\r\nand then uses the self type of the corresponding package object\r\nas the prefix for the `ImplicitInfo`. This is done in both\r\n`Context.implicitss` (which collects in-scope implicits), and\r\nin `companionImplicitMap` (which harvests them from the implicit\r\nscope.) In addition, it was necessary / possible to remove a special\r\ncase that excluded package object implicits, the referenced tests for\r\nSI-3999 now pass without this.'
3989,'gkossakowski','SI-8852 Support joint compilation of Java interfaces w. statics\nWe had to change the java parser to accomodate this language\nchange in Java 8.\n\nThe enclosed test does not require JDK8 to run, it only tests\nJavaParsers.\n\nHere is a transcript of my manual testing using Java 8.\n\n```\n% tail test/files/run/8852b/{Interface.java,client.scala}\n==> test/files/run/8852b/Interface.java <==\npublic interface Interface {\n  public static int staticMethod() {\n  \treturn 42;\n  }\n}\n\n==> test/files/run/8852b/client.scala <==\nobject Test extends App {\n  assert(Interface.staticMethod() == 42)\n}\n\n// Under separate compilation, statics in interfaces were already working\n% rm /tmp/*.class 2> /dev/null; javac -d /tmp test/files/run/8852b/Interface.java && scalac-hash v2.11.2 -classpath /tmp -d /tmp test/files/run/8852b/client.scala && scala-hash v2.11.2 -classpath /tmp -nc Test\n\n// Under joint compilation, statics in interfaces now work.\n% rm /tmp/*.class 2> /dev/null; qscalac -d /tmp test/files/run/8852b/{client.scala,Interface.java} && javac -d /tmp test/files/run/8852b/Interface.java && qscala -classpath /tmp -nc Test\n```\n\nReview by @gkossakowski'
