@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
4123,'','SI-8253 Fix incorrect parsing of <elem xmlns={f("a")}/>\nThe spliced application was placed in the `attrMap` in\n`SymbolicXMLBuilder` and later incorrectly matched by a pattern\nintended only to match:\n\n    xml.Text(s)\n\nThat attribute value is generated by parsing:\n\n   <elem xmlns=\'a\'/>\n\nSo the net effect was that the two fragments of XML were identical!\n\nThis commit sharpens up the match to really look for a syntactic\n`_root_.scala.xml.Text("...")`.\n\nThe test just prints the parse trees of a variety of cases, as we\nwe should not test the modularized XML library in scala/scala.\n\nReview by @som-snytt'
4121,'gkossakowski',"SI-5938 Test for a FSC bug with mixin, duplicate static forwarders\nUnder resident compilation, we were getting multiple copies of static\nforwarders created for mixed in methods. It seems like the bug was\nfixed as a by-product of #4040.\n\nThis commit adds a test to show this. I've confirmed that the test\nfails appropriately with 2.11.4.\n\nFor future reference, before I figured out how to write the test\nfor this one (test/resident doesn't seem to let you run the code\nafter compiling it), I was using bash to test as follows:\n\n    (export V=2.11.x; (scalac-hash $V sandbox/t5938_1.scala; (for i in 1 2; do echo sandbox/t5938.scala; done; printf '\\n') | scalac-hash $V  -Xresident); stty echo; scala-hash $V X ; echo ':javap -public X' | scala-hash $V);\n\nReview by @gkossakowski"
4120,'','SI-5665 Test case for fixed private[this], trait crasher\nFixed in SI-5508 / cca4d51db.\n\nReview by @gourlaysama'
4119,'','SI-7444 docs: null Executor is allowed in ExecutionContext factories\nUpdate the ScalaDoc for the factory methods for `ExecutionContext`\nwhich allow a null `Executor`.'
4118,'adriaanm','SI-5639 Fix spurious discarding of implicit import\nIn Scala fa0cdc7b (just before 2.9.0), a regression in implicit search,\nSI-2866, was discovered by Lift and fixed. The nature of the regression was\nthat an in-scope, non-implicit symbol failed to shadow an eponymous\nimplicit import.\n\nThe fix for this introduced `isQualifyingImplicit` which discards in-scope\nimplicits when the current `Context`\'s scope contains a name-clashing\nentry.\n\nIncidentally, this proved to be a shallow solution, and we later improved\nshadowing detection in SI-4270 / 9129cfe9. That picked up cases where a\nlocally defined symbol in an intervening scope shadowed an implicit.\n\nThis commit includes the test case from the comments of SI-2866. Part of it\nis tested as a neg test (to test reporting of ambiguities), and the rest is\ntested in a run test (to test which implicits are picked.)\n\nHowever, in the test case of SI-5639, we see that the scope lookup\nperformend by `isQualifyingImplicit` is fooled by a "ghost" module symbol.\nThe apparition I\'m referring to is entered when\n`initializeFromClassPath` / `enterClassAndModule` encounters a class file\nnamed \'Baz.class\', and speculatively enters _both_ a class and module\nsymbol. AFAIK, this is done to defer parsing the class file to determine\nwhat inside. If it happens to be a Java compiled class, the module symbol\nis needed to house the static members.\n\nThis commit adds a condition that `Symbol#exists` which shines a torch\n(forces the info) in the direction of the ghost module symbol. In our test,\nthis causes it to vanish, as we only need a class symbol for the Scala\ndefined `class Baz`.\n\nThe existing `pos` test for this actually did not exercise the bug,\nseparate compilation is required. It was originally checked in to\n`pending` with this error, and then later moved to `pos` when someone\nnoticed it was not failing.\n\nTo be conservative, I\'ve predicated this fix in `-Xsource:2.12`. This is\ndone in separate commit to show that the previous fix passes the test\nsuite, rather than just tests with `-Xsource:2.12`.\n\nReview by @adriaanm'
4117,'adriaanm','SI-8449 Fix spurious error with Java raw type over a Scala class\nWhen the Scala typechecker typechecks signatures in Java sources,\nit must enable use of a type constructor without applied type\narguments (a raw type).\n\nHowever, the check in `adaptType::properTypeRequired` was too\nrestricive: it only allows raw types given a) we are typechecking a\nJava source file and b) the type constructor itself is Java defined.\n\nThe second check does not make sense; it is perfectly legal to define\na Java raw type for over a Scala defined type constructor. This commit\nremoves it.\n\nThe bug was noticed in the Scaladoc context, as it explores the\nsignatures of all Java sources so it can document them. But the\nenclosed test demonstrates the underlying bug under normal\ncompilation.\n\nReview by @adriaanm'
4116,'lrytz','SI-5413 Test for fixed owner-corruption bug with names/defaults\nFixed in SI-8111 / 2.10.4.\n\nReview by @lrytz'
4115,'adriaanm','SI-8597 Improved pattern unchecked warnings\nThe spec says that `case _: List[Int]` should be always issue\nan unchecked warning:\n\n> Types which are not of one of the forms described above are\n> also accepted as type patterns. However, such type patterns\n> will be translated to their erasure (§3.7). The Scala compiler\n> will issue an “unchecked” warning for these patterns to flag\n> the possible loss of type-safety.\n\nBut the implementation goes a little further to omit warnings\nbased on the static type of the scrutinee. As a trivial example:\n\n   def foo(s: Seq[Int]) = s match { case _: List[Int] => }\n\nneed not issue this warning.\n\nThese discriminating unchecked warnings are domain of\n`CheckabilityChecker`.\n\nLet\'s deconstruct the reported bug:\n\n  def nowarn[T] = (null: Any) match { case _: Some[T] => }\n\nWe used to determine that if the first case matched, the scrutinee\ntype would be `Some[Any]` (`Some` is covariant). If this statically\nmatches `Some[T]` in a pattern context, we don\'t need to issue an\nunchecked warning. But, our blanket use of `existentialAbstraction`\nin `matchesPattern` loosened the pattern type to `Some[Any]`, and\nthe scrutinee type was deemed compatible.\n\nI\'ve added a new method, `scrutConformsToPatternType` which replaces\npattern type variables by wildcards, but leaves other abstract\ntypes intact in the pattern type. We have to use this inside\n`CheckabilityChecker` only. If we were to make `matchesPattern`\nstricter in the same way, tests like `pos/t2486.scala` would fail.\n\nI have introduced a new symbol test to (try to) identify pattern\ntype variables introduced by `typedBind`. Its not pretty, and it\nmight be cleaner to reserve a new flag for these.\n\nI\'ve also included a test variation exercising with nested matches.\nThe pattern type of the inner case can\'t, syntactically, refer to the\npattern type variable of the enclosing case. If it could, we would\nhave to be more selective in our wildcarding in `ptMatchesPatternType`\nby restricting ourselves to type variables associated with the closest\nenclosing `CaseDef`.\n\nAs some further validation of the correctness of this patch,\nfour stray warnings have been teased out of\nneg/unchecked-abstract.scala\n\nI also had to changes `typeArgsInTopLevelType` to extract the type\narguments of `Array[T]` if `T` is an abstract type. This avoids the\n"Checkability checker says \'Uncheckable\', but uncheckable type\ncannot be found" warning and consequent overly lenient analysis.\nWithout this change, the warning was suppressed for:\n\n    def warnArray[T] = (null: Any) match { case _: Array[T] => }'
4114,'adriaanm','SI-8534 Avoid crash in erroneous SelectFromTypeTree\nPR #2374 changed the behaviour of `typedSingletonTypeTree` in the\npresence of an error typed reference tree. It incorrectly\nreturns the reference tree in case on an error. However, this is\na term tree, which is an inconsistent result with the input type\ntree. Consequently, a `typedSelectInternal` later fails when\nusing this as the qualifier of a `SelectFromTypeTree`.\n\nBoth test cases enclosed show this symptom.\n\nThis commit:\n\n  - Returns `tree` rather than `refTyped` when `refTyped` is\n    error typed or when it isn\'t suitable as a stable prefix.\n  - Avoids issuing a cascading "not a stable prefix" error if the\n    `refTyped` is error typed.\n  - Adds an extra layer of defense in `typedSelectFromTypeTree`\n    to bail out quickly if the qualifier is error typed.\n\nThe last measure is not necessary to fix this bug.\n\nReview by @adriaanm'
4113,'adriaanm','SI-8967 Only add JARs and dirs from $SCALA_HOME/lib to classpath\nThat\'s all we ship in that directory, but it seems that some\r\nJVMs freak out with a core dump if something else ends up\r\nin that directory and we add it to the boot classpath.\r\n\r\nTesting on unix:\r\n\r\n```\r\n    % rm ./build/pack/bin.complete; ant\r\n    % touch /Users/jason/code/scala/build/pack/lib/foo.txt\r\n    % mkdir /Users/jason/code/scala/build/pack/lib/dir\r\n  \xa0 % bash -x ./build/pack/bin/scala -version\r\n    ...\r\n    /Library/Java/JavaVirtualMachines/jdk1.8.0_20.jdk/Contents/Home/bin/java -Xmx256M -Xms32M -Xbootclasspath/a:/Users/jason/code/scala/build/pack/lib/dir:/Users/jason/code/scala/build/pack/lib/jline.jar:/Users/jason/code/scala/build/pack/lib/scala-actors.jar:/Users/jason/code/scala/build/pack/lib/scala-compiler.jar:/Users/jason/code/scala/build/pack/lib/scala-continuations-library_2.11-1.0.2.jar:/Users/jason/code/scala/build/pack/lib/scala-continuations-plugin_2.11.2-1.0.2.jar:/Users/jason/code/scala/build/pack/lib/scala-library.jar:/Users/jason/code/scala/build/pack/lib/scala-parser-combinators_2.11-1.0.2.jar:/Users/jason/code/scala/build/pack/lib/scala-partest-extras.jar:/Users/jason/code/scala/build/pack/lib/scala-partest-javaagent.jar:/Users/jason/code/scala/build/pack/lib/scala-reflect.jar:/Users/jason/code/scala/build/pack/lib/scala-swing_2.11-1.0.1.jar:/Users/jason/code/scala/build/pack/lib/scala-xml_2.11-1.0.2.jar:/Users/jason/code/scala/build/pack/lib/scalap.jar -classpath \'""\' -Dscala.home=/Users/jason/code/scala/build/pack -Dscala.usejavacp=true -Denv.emacs= scala.tools.nsc.MainGenericRunner -version\r\n```\r\n\r\nThe boot classpath contains `build/pack/lib/dir` but not `foo.txt`.\r\n\r\nI will seek a Windows test of the same during PR review.\r\n\r\nReview by @gourlaysama'
4111,'',"SI-8502 Improve resiliance to absent packages\nWhen unpickling a class, we create stub symbols for references\nto classes absent from the current classpath. If these references\nonly appear in method signatures that aren't called, we can\nproceed with compilation. This is in line with javac.\n\nWe're getting better at this, but there are still some gaps.\nThis bug is about the behaviour when a package is completely\nmissing, rather than just a single class within that package.\n\nTo make this work we have to add two special cases to the unpickler:\n\n  - When unpickling a `ThisType`, convert a `StubTermSymbol` into\n    a `StubTypeSymbol`. We hit this when unpickling\n    `ThisType(missingPackage)`.\n  - When unpickling a reference to `<owner>.name` where `<owner>`\n    is a stub symbol, don't call info on that owner, but rather\n    allow the enclosing code in `readSymbol` fall through to\n    create a stub for the member.\n\nThe test case was distilled from an a problem that a Spray user\nencountered when Akka was missing from the classpath.\n\nReview by @gkossakowski"
4110,'','Make t8960 pass under delambdafy:method\nWhen using `delambdafy:method`, anonymous function classes are not\r\ncurrently specialized, as noted here:\r\n\r\nhttps://github.com/scala/scala/blob/f08e96571479552b103b15cc2d40ea5454999546/src/compiler/scala/tools/nsc/transform/Delambdafy.scala#L26\r\n\r\nFixes the `GenBCode` / `delambdafy:method` build (https://scala-webapps.epfl.ch/jenkins/view/2.11.x/job/scala-nightly-genbcode-2.11.x/191/console)'
4109,'','SI-1994 Test case for fixed overriding problem\nThe test case passes since Scala 2.9.2.\n\nPrior, it failed with:\n\n\t~/scala/2.9.1/bin/scalac sandbox/t1994.scala\n\tsandbox/t1994.scala:9: error: method y overrides nothing\n\t  override def y = 1\n\t               ^\n\tone error found\n\nReview by @gourlaysama'
4108,'','SI-7750 Test case for fixed spurious existential feature warning\nIn 2.11.0-M8, the enclosed test issued the following feature\nwarning:\n\n    sandbox/t7750.scala:7: warning: the existential type LazyCombiner[_$1,_$2,_$3] forSome { type _$1; type _$2; type _$3 <: Growable[_$1] with Sizing }, which cannot be expressed by wildcards,\n\nThis went way in 2.11.0-RC1 after we turned off the problematic\nattempt to infer existential bounds based on the bounds of the\ncorresponding type parameters.\n\nReview by @soc'
4106,'',"SI-6856 Fix incorrect EBNF in comment in Parsers\n'&' isn't a prefix operator, perhaps to the chagrin of the C crowd."
4105,'','SI-5730 hide constructors of sealed abstract classes in scaladoc\nSealed abstract classes (like `List`) have a primary constructor, public\r\nby default. It can never be called by external code but it shows up in\r\nthe scaladoc as a nice `new List()` construtor...\r\n\r\nIf a class is only abstract, the constructor is still useful because\r\npeople can subclass and call it. If it is only sealed (i.e. effectively final),\r\nthen it is the normal constructor of a final class. But sealed *and*\r\nabstract makes documenting the constructor useless.\r\n\r\nThis should remove the misleading constructors of `List`, `Double`,\r\n`Option` and others from the scaladoc.'
4104,'',"SI-8966 Allow use of jvm-1.8 via the Ant scalac task\nThis option has been allowed by the command line compiler since\nee706b873a28.\n\nThis commit allows use of this via Ant.\n\nNote: we still don't exploit the features of classfile version 52,\nbut watch this space as we roll out method handle based closures\nsoon!"
4103,'gkossakowski',"SI-5938 Test for a FSC bug with mixin, duplicate static forwarders\nUnder resident compilation, we were getting multiple copies of static\r\nforwarders created for mixed in methods. It seems like the bug was\r\nfixed as a by-product of #4040.\r\n\r\nThis commit adds a test to show this. I've confirmed that the test\r\nfails appropriately with 2.11.4.\r\n\r\nFor future reference, before I figured out how to write the test\r\nfor this one (test/resident doesn't seem to let you run the code\r\nafter compiling it), I was using bash to test as follows:\r\n\r\n    (export V=2.11.x; (scalac-hash $V sandbox/t5938_1.scala; (for i in 1 2; do echo sandbox/t5938.scala; done; printf '\\n') | scalac-hash $V  -Xresident); stty echo; scala-hash $V X ; echo ':javap -public X' | scala-hash $V);\r\n\r\nReview by @gkossakowski"
4102,'adriaanm','SI-8965 Account for corner case in "unrelated types" warning\nIt\'s okay for the two types to LUB to something above `Object`\nif they both individially were its supertype.'
4101,'','[sammy] eta-expansion, overloading, existentials\nReview by @retronym, please.\r\n\r\nWhile playing with Java 8 Streams from the repl,\r\nI realized we weren\'t eta-expanding,\r\nnor resolving overloading properly for SAMs.\r\n\r\nAlso, the way Java uses wildcards to represent use-site variance\r\nstresses type inference (since it results in existentials).\r\n\r\nIntroduce `wildcardExtrapolation` to simplify the resulting types\r\n(without losing precision): `wildcardExtrapolation(tp) =:= tp`.\r\n\r\nFor example, the `MethodType` given by `def bla(x: (_ >: String)): (_ <: Int)`\r\nis both a subtype and a supertype of `def bla(x: String): Int`.\r\n\r\nTranslating http://winterbe.com/posts/2014/07/31/java8-stream-tutorial-examples/ into Scala:\r\n\r\n```\r\nscala> import java.util.Arrays\r\nscala> import java.util.stream.Stream\r\nscala> import java.util.stream.IntStream\r\nscala> val myList = Arrays.asList("a1", "a2", "b1", "c2", "c1")\r\nmyList: java.util.List[String] = [a1, a2, b1, c2, c1]\r\n\r\nscala> myList.stream.filter(_.startsWith("c")).map(_.toUpperCase).sorted.forEach(println)\r\nC1\r\nC2\r\n\r\nscala> myList.stream.filter(_.startsWith("c")).map(_.toUpperCase).sorted\r\nres8: java.util.stream.Stream[?0] = java.util.stream.SortedOps$OfRef@133e7789\r\n\r\nscala> Arrays.asList("a1", "a2", "a3").stream.findFirst.ifPresent(println)\r\na1\r\n\r\nscala> Stream.of("a1", "a2", "a3").findFirst.ifPresent(println)\r\na1\r\n\r\nscala> IntStream.range(1, 4).forEach(println)\r\n<console>:37: error: object creation impossible, since method accept in trait IntConsumer of type (x$1: Int)Unit is not defined\r\n(Note that Int does not match Any: class Int in package scala is a subclass of class Any in package scala, but method parameter types must match exactly.)\r\n              IntStream.range(1, 4).forEach(println)\r\n                                            ^\r\n\r\nscala> IntStream.range(1, 4).forEach(println(_: Int)) // TODO: can we avoid this annotation?\r\n1\r\n2\r\n3\r\n\r\nscala> Arrays.stream(Array(1, 2, 3)).map(n => 2 * n + 1).average.ifPresent(println(_: Double))\r\n5.0\r\n\r\nscala> Stream.of("a1", "a2", "a3").map(_.substring(1)).mapToInt(_.parseInt).max.ifPresent(println(_: Int)) // whoops!\r\nReplGlobal.abort: Unknown type: <error>, <error> [class scala.reflect.internal.Types$ErrorType$, class scala.reflect.internal.Types$ErrorType$] TypeRef? false\r\nerror: Unknown type: <error>, <error> [class scala.reflect.internal.Types$ErrorType$, class scala.reflect.internal.Types$ErrorType$] TypeRef? false\r\nscala.reflect.internal.FatalError: Unknown type: <error>, <error> [class scala.reflect.internal.Types$ErrorType$, class scala.reflect.internal.Types$ErrorType$] TypeRef? false\r\n\tat scala.reflect.internal.Reporting$class.abort(Reporting.scala:59)\r\n\r\nscala> IntStream.range(1, 4).mapToObj(i => "a" + i).forEach(println)\r\na1\r\na2\r\na3\r\n\r\n```'
4100,'','SI-8954 Make @deprecated{Overriding,Inheritance} aware of @deprecated.\nThis makes sure that:\r\n - there is no warning for a `@deprecated` class inheriting a\r\n   `@deprecatedInheritance` class\r\n - there is no warning for a `@deprecated` method or a method of a\r\n   `@deprecated` class overriding a `@deprecatedOverriding` method\r\n\r\nThis should remove quite a few useless deprecation warnings from the\r\nlibrary.'
4099,'gkossakowski','SI-7596 Curtail overloaded symbols during unpickling\nIn code like:\n\n    object O { val x = A; def x(a: Any) = ... }\n    object P extends O.x.A\n\nThe unpickler was using an overloaded symbol for `x` in the\nparent type of `P`. This led to compilation failures under\nseparate compilation.\n\nThe code that leads to this is in `Unpicklers`:\n\n    def fromName(name: Name) = name.toTermName match {\n      case nme.ROOT     => loadingMirror.RootClass\n      case nme.ROOTPKG  => loadingMirror.RootPackage\n      case _            => adjust(owner.info.decl(name))\n    }\n\nThis commit filters the overloaded symbol based its stability\nunpickling a singleton type. That seemed a slightly safer place\nthan in `fromName`.\n\nResubmission of #2664 incorporating review from @gkossakowski.\n\nReview by @gkossakowski :)'
4097,'adriaanm','SI-7602 Avoid crash in LUBs with erroneous code\nIf a class contains a double defintion of a method that overrides\nan interface method, LUBs could run into a spot where filtering\noverloaded alternatives to those that match the interface method\nfails to resolve to a single overload, which crashes the compiler.\n\nThis commit uses `filter` rather than `suchThat` to avoid the crash.'
4096,'','SI-7019 Fix crasher with private[this] extension methods\nWhen we move the body of value class methods to the corresponding\nextension method, we typecheck a forward method that remains\nin the class. In order to allow access, this commit weakens the\naccess of `private[local]` extension methods to `private`.\n\nReview by @lrytz'
4095,'lrytz','Fix problems in Symbol Literal static caching\nDetails in the commit messages.\n\nReview by @soc / @lrytz'
4094,'',"SI-8962 Fix regression with skolems in pattern translation\nDuring the refactoring of error reporting in 258d95c7b15, the result\r\nof `Context#reportError` was changed once we had switched to\r\nusing a `ThrowingReporter`, which is still the case in post\r\ntyper phase typechecking\r\n\r\nThis was enough to provoke a type error in the enclosed test.\r\nHere's a diff of the typer log:\r\n\r\n    %  scalac-hash 258d95~1 -Ytyper-debug sandbox/test.scala 2>&1 | tee sandbox/good.log\r\n    %  scalac-hash 258d95 -Ytyper-debug sandbox/test.scala 2>&1 | tee sandbox/bad.log\r\n    %  diff -U100 sandbox/{good,bad}.log | gist --filename=SI-8962-typer-log.diff\r\n    https://gist.github.com/retronym/3ccbe7e0791447d272a6\r\n\r\nThe test `Context#reportError` happens to be used when deciding\r\nwhether the type checker should be lenient when it hits a type error.\r\nIn lenient mode (see `adaptMismatchedSkolems`), it `adapt` retries\r\nwith after slackening the expected type by replacing GADT and\r\nexistential skolems with wildcard types. This is to accomodate\r\nknown type-incorrect trees generated by the pattern matcher.\r\n\r\nThis commit restores the old semantics of `reportError`, which means\r\nit is `false` when a `ThrowingReporter` is being used.\r\n\r\nReview by @adriaanm"
4093,'','SI-8960 Bring back the SerialVersionUID to anonymous function classes\nIn PR #1673 / 4267444, the annotation `SerialVersionId` was changed\r\nfrom a `StaticAnnotation` to `ClassFileAnnotation` in order to enforce\r\nannotation arguments to be constants. That was 2.11.0.\r\n\r\nThe ID value in the AnnotationInfo moved from `args` to `assocs`, but\r\nthe backend was not adjusted. This was fixed in PR #3711 / ecbc9d0 for\r\n2.11.1.\r\n\r\nUnfortunately, the synthetic AnnotationInfo that is added to anonymous\r\nfunction classes still used the old constructor (`args` instead of\r\n`assocs`), so extracting the value failed, and no field was added to\r\nthe classfile.'
4092,'','SI-5217 Companion privates in scope of class parms\nTest of the same. It progressed in 2.10.1.\r\n\r\nReview by @lrytz @gourlaysama'
4091,'','SI-5217 add a test case: it was already fixed\nThis was indirectly fixed in 2.10.1-RC1 by b74c33e.\r\n\r\n-----\r\n\r\nReview @lrytz'
4090,'',"SI-8955 Fix hanging fork-join pool via parallel collections\nA recent change [1] to Scala's default fork join thread pool caused\nintermittent deadlocks. This is only visible in the development series\nof Scala, 2.12.0-SNAPSHOT.\n\nWe changed our thread factory to place a hard limit the number of\nthreads created (equal to the desired parallelism.)\n\nI have extracted a test case [2] that uses jsr166e directly, rather\nthan using Scala's parallel collections and abstractions on top of FJ.\n\nIn the comments of the bug, Viktor suggests this was too aggressive\nand instead we ought to increase the limit to parallelism + 256\n(with a system property override.)\n\nHe explained:\n\n> The number 256 is going to be the default for the max threads for\n> FJP in Java9 (down from 32k) so this change will harmonize the\n> settings while making it possible to override from the outside.\n>\n> The cause of the deadlock is twofold:\n>\n> 1) The test uses ExecutionContext.global, which is not designed\n>    for typical ForkJoin workloads since it has async = true\n>    (FIFO instead of LIFO)\n> 2) And we capped the default max number of threads to be created\n>    when doing managed blocking from 32k to number of cores\n>    (a tad too aggressive it seems)\n\nThrough testing, I found that for this example I could trigger the\nhang with:\n\n    parallelismLevel | maxThreads\n    -----------------------------\n                   2 | <= 4\n                   4 | <= 9\n                   8 | <= 11\n                  16 | <= 15\n\nI have emailed concurrency-interest [3] to help analyse the problem\nfurther, but in the interest of avoiding hangs in the\nscalacheck/parallel-collections test, I'm implementing Viktor's\nsuggestion in the interim.\n\n[1] https://github.com/scala/scala/pull/4042\n[2] https://gist.github.com/retronym/2e14cdab6d5612562d95\n[3] http://markmail.org/message/czphdyjxpkixeztv"
4089,'','SI-6626 make @throws tags create links to exceptions\nIn scaladoc, this turns exceptions in `@throws` tags into links\r\n(when it can find the target exception), instead of just showing\r\nthe name.\r\n\r\nReview by @VladUreche :)'
4088,'lrytz','GenBCode: cleanup optimizations\nMethod-level cleanup optimizations.\r\n\r\nSee individual commit messages.'
4087,'',"IntelliJ IDEA files for version 14\nThe latest version of the Scala plugin for IntelliJ IDEA introduces\r\na new project structure\r\n\r\nhttp://blog.jetbrains.com/scala/2014/10/30/scala-plugin-update-for-intellij-idea-14-rc-is-out/\r\n\r\nDue to a bug (https://youtrack.jetbrains.com/issue/SCL-7753), you\r\ncurrently need to install the latest nightly build from here:\r\nhttp://confluence.jetbrains.com/display/SCA/Scala+Plugin+Nightly+Builds+for+Cassiopeia\r\n\r\nThe new format doesn't allow scala compiler options per-module, so\r\nthe `-sourcepath src/libarary` is used for all modules."
4086,'','SI-8835 Lazier slice for Iterator\nAn iterator for slicing that does not drop eagerly.\r\n\r\nA series of `take m drop n` that results in nothing taken\r\nwill not call the underlying iterator.\r\n\r\nChained invocations do not create intermediate iterators.\r\n\r\nAdds eager `drop` to `IterableSplitter`, which overrides `take` and `slice`.\r\n\r\nLet `stringOf` handle `ParIterable` so your ScalaCheck labels can be shown truncated, at least during debug.\r\n\r\nThis PR against 2.12 (because of the change to laziness)\r\nincludes the expanded unit test from #4075, but does not\r\ndelete the redundant test files.\r\n\r\nThis is similar to a proposal at #3963: just track drop and take numbers (skip and limit counters) until forced.\r\n\r\nThere may be a question whether this is worth it, in the space between deprecated views and the collections getting rewritten by multiple parties.\r\n\r\nThe other question is, if `take` and `drop` and `slice` are defined in terms of a template method, should they be final?\r\n\r\nReview by @Ichoran '
4084,'Ichoran','Correct collections variable definitions to avoid many scaladoc warnings.\nRunning \'ant docs.lib\' produces such a long warning list that nobody seems to care. Consequently the documentation for stdlib contains many errorneous signatures.\r\n\r\nThis PR addresses most of the "Unresolved $Coll when documenting XXX" warnings and reduces scaladoc output from 1600 to 400 lines. Since this is a pure documentation change, it is safe to merge in 2.11.x'
4083,'xeno-by','SI-8947 Avoid cross talk between tag materializers and reify\nAfter a macro has been expanded, the expandee are expansion are\nbidirectionally linked with tree attachments. Reify uses the back\nreference to replace the expansion with the expandee in the reified\ntree. It also has some special cases to replace calls to macros\ndefined in scala-compiler.jar with `Predef.implicitly[XxxTag[T]]`.\nThis logic lives in `Reshape`.\n\nHowever, the expansion of a macro may be `EmptyTree`. This is the case\nwhen a tag materializer macro fails. User defined macros could do the\nalso expand to `EmptyTree`. In the enclosed test case, the error\nmessage that the tag materializer issued ("cannot materialize\nclass tag for unsplicable type") is not displayed as the typechecker\nfinds another means of making the surrounding expression typecheck.\n\nHowever, the macro engine attaches a backreference to the materializer\nmacro on `EmpytyTree`!\n\nLater, when `reify` reshapes a tree, every occurance of `EmptyTree`\nwill be replaced by a call to `implicitly`.\n\nThis commit expands the domain of `CannotHaveAttrs`, which is mixed\nin to `EmptyTree`. It silently ignores all attempts to mutate\nattachments.\n\nUnlike similar code that discards mutations of its type and position,\nI have refrained from issuing a developer warning in this case, as\nto silence this I would need to go and add a special case at any\nplaces adding attachments.\n\nReview by @xeno-by @densh'
