@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
1936,'','pulau tidung\npulau tidung memang selalu menjadi tempat wisata terbaik bagi para wisatawan yang berkunjung ke daerah kepulauan seribu, karena harga paket yang lebih murah dengan fasilitas yang cukup dan sangat memadai, terutama untuk segi penginapan pulau tidung lebih unggul di banding pulau – pulau lain yang ada di sekitar kepulauan seribu, banyak sekali pilihan penginapan baik jenis homstay,losmen,rumah warga,penginapan view pantai dan penginapan jenis cotage,\r\n\r\npulau tidung mempunya jembatan penghubung antara pulau tidung besar dengan pulau tidung kecil yang menjadi icon dan daya tarik bagi wisatawan yang berkunjung ke pulau tidung karna suasana,pemandangan, yang begitu indah dengan susana laut tenang, dan di sepanajang  jembatan cinta wisatawan bisa melihat ke dasar laut indah nya terumbu karang yang berwarna-warni dan biota laut yang sangat cantik dan unik sehingga mata kita akan di manjakan oleh suasana yang begitu indah di jembatan cinta ini,\r\n\r\ndi jembatan cinta pulau tidung pengunujung bebas melakukan aktifitas snorkling,diving,fishing dan melakuakan aktifitas (jumping)  tpi hati-hati ketika ingin melakuakan aktifitas lompat bebas dari jembatan cinta ini, kita harus lihat kanan,kiri,depan dan belakang karna tempat yang akan di jadikan lompat bebas ini disitulah alur perlintasan speed boat / banana boat, sebaik nya ketika sedang ramai kita tidak perlu melakukan aktifitas lompat bebas di jembatan cinta ini.\r\n\r\npulau tidung dan pantai nya yang masih asri dan masih terjaga kelestarian,kebersihan nya, ada beberapa pantai yang bisa di kunjungi ketika berada di pulau tidung tidak hanya 1 tapi ada beberapa pantai seperti pantai saung cemara kasih,pantai saung selatan,pantai tanjung barat pulau tidung,pantai tanjung timur pulau tidung,dan pantai yang paling bersih dan alami iayalah pantai pulau tidung kecil\r\n\r\npantai saung cemara kasih, saung ini terletak di sebelah barat pantai utara pulau tidung disini terdapat pasir putih yang sangat bersih dan air laut yang jernih, di saung cemara kasih ini wisatawan bisa menikmati keindahan dan kenyamanan pantai yang alami dan di temani es kelapa muda dengan panorama pantai yang bersih.\r\n\r\nPantai Tanjung Barat pulau tidung. Pantai ini terletak di ujung barat pulau Tidung besar pantai ini sangat sepih dan jarang di kunjungi wisatawan karna jarak nya yang sangat jauh dari penginapan, namun pantai ini terlihat sangat indah ketika matahari mulai terbenam (sunsite) pantai tanjung barat ini sangat cocok untuk wisatawan yang tidak mau dengan keramaian.\r\n\r\nPantai tanjung Timur pulau tidung, Pantai ini berada tepat di depan Jembatan penghubung antara pulau tidung besar dan pulau tidung kecil Banyak wisatawan yang menghabiskan waktu di pantai ini dengan bermain-main,karena selain pasirnya yang putih, disini juga tersedia permainan air water sport seperti, banana-boat, boat,kanoing,jetsky,donat boat, dan masih banyak permainan lain nya, ketika anda merasa lapar atau haus anda jangan khawatir karna di area jembatan cinta  terdapat tenda- tenda kecil yang menjual makanan dan minuman atau tempat duduk untuk sekedar minum atau nongkrong, Bagi wisatawan yang berlibur dengan keluarga, pantai ini sangat  cocok untuk bermain dan berenang renang.\r\n\r\npantai pulau tidung kecil Pulau ini tidak berpenduduk,pemerintah setempat merencanakan pulau ini sebagai pulau cagar alam, di dalam nya terdapat banyak pohon-pohon yang di budi dayakan oleh dinas pertanian kepulauan seribu, seperti pohon sukun,pohon bakau/mangrouve, pohon kelapa pohon jambu, dan masih banyak pohon-pohon lain nya, pulau tidung kecil ini sangat indah dan sangat alami karna di dalam nya tidak ada penduduk meskipun terdapat kantor Dinas Pertanian didalamnya. Pulau ini masih terlihat alami dan hijau dikelilingi pohon kelapa. Di sebelah timur pulau ini terdapat sebuah makam yang dipercaya sebagai makam Panglima Hitam.Pulau ini menjadi ramai wisatawan sejak jembatan penghubung di bangun, Pulau ini juga bisa di gunakan untuk area kemping bagi para petualang.\r\n\r\ninfo wisata pulau tidung\r\nwww.birotravelpulautidung.com\r\nwww.pulautidungpewe.com\r\nwww.tidungpaketmurah.com\r\nwww.pulautidung31.com'
1935,'okuryu','Mark all Android devices as "mobile"\nThe current UA parser does not mark Android tablets, such as the Nexus 7, Nexus 10, etc., as mobile (`Y.UA.mobile`). This creates an inconsistency between Android tablets and iOS tablets, since iPads are marked as such.\r\n\r\nSeeing as 99.9% of all Android devices out there are "mobile" (modulo AndroidTV and some other edge cases), it seems like it would make the most sense to mark them all as mobile, as you\'re already doing for iOS.'
1934,'okuryu','Updating to request@2.40.0\nSee mikeal/request#993\r\n\r\nFixes #1933'
1933,'okuryu',"Update request version\nIt looks like you're using an older version of the **request** module which has a vulnerable version of **qs** ([see advisory](https://blog.liftsecurity.io/2014/08/06/denial-of-service-in-qs)).\r\n\r\n[/package.json:15](https://github.com/yui/yui3/blob/10d1cd5e1e2266ce2ff660620bfaba2340b400a1/package.json#L15)\r\n\r\nYou'll want to update to at least **request@2.40.0** (see mikeal/request#992)\r\n\r\n### Steps to reproduce:\r\n```sh\r\n# $ npm i nsp -g\r\n$ git clone git@github.com:yui/yui3.git . # 175MB???!!\r\n$ npm install\r\n$ npm shrinkwrap --dev\r\nwrote npm-shrinkwrap.json\r\n\r\n$ nsp shrinkwrap\r\nName     Installed  Patched  Vulnerable Dependency\r\nqs         0.6.6     >= 1.x  yui > bower > request\r\nqs         0.6.6     >= 1.x  yui > bower > request\r\nqs         0.6.6     >= 1.x  yui > request\r\nqs         0.6.6     >= 1.x  yui > request\r\nconnect    1.9.2    >=2.8.1  yui > yogi > grover > express\r\nqs         0.4.2     >= 1.x  yui > yogi > grover > express\r\nqs         0.4.2     >= 1.x  yui > yogi > grover > express\r\nmarked     0.2.10   >=0.3.1  yui > yogi > yuidocjs\r\nconnect    2.6.0    >=2.8.1  yui > yogi > combohandler > express\r\nqs         0.5.1     >= 1.x  yui > yogi > combohandler > express > connect\r\nqs         0.5.1     >= 1.x  yui > yogi > combohandler > express > connect\r\nconnect    2.7.5    >=2.8.1  yui > yogi > express\r\nqs         0.5.1     >= 1.x  yui > yogi > express > connect\r\nqs         0.5.1     >= 1.x  yui > yogi > express > connect\r\nqs         0.6.6     >= 1.x  yui > yogi > yeti > request\r\nqs         0.6.6     >= 1.x  yui > yogi > yeti > request\r\nqs         0.6.6     >= 1.x  yui > yogi > git-travis > travis-ci > request\r\nqs         0.6.6     >= 1.x  yui > yogi > git-travis > travis-ci > request\r\n```"
1932,'okuryu','[dom] Fix bodge DOM core tests\nI found some bodge tests code in the `dom` module. This change simply fixes them.'
1926,'','[selector] Remove auto added ID on testing for selector\nFixes #1925'
1920,'','AUI-1549 Error in widget-modality.js\n'
1915,'',"fixes #1913\nfixes #1913\r\n\r\nNote: I tried to yogi test, but Grover can't decide if installed or not installed\r\nhttps://groups.google.com/forum/#!category-topic/yui-support/everything-else/oXd76BnywQ8"
1914,'',"fixes #1913\nfixes https://github.com/yui/yui3/issues/1913\r\n\r\nNote: I tried to `yogi test`, but [Grover can't decide if installed or not installed](https://groups.google.com/forum/#!category-topic/yui-support/everything-else/oXd76BnywQ8)"
1913,'',"A user is unable to use the keyboard to access an ac-list if plugged with `tokenInput`\nHey @rgrove,\r\n\r\nI noticed that between 3.4.1 and 3.5.0, this behavior started appearing for nodes plug'd with tokenInput and AC.\r\n\r\n[Here is a jsfiddle that shows the issue at 3.17.0](http://jsfiddle.net/qR2Cy/2/)\r\n[Here is a jsfiddle with the same code at 3.4.0](http://jsfiddle.net/uQ5Nr/2/)\r\n\r\nI've isolated this issued to [Move autocomplete-list keyboard handlers into a standalone autocomplete-list-keys module](https://github.com/marclundgren/yui3/blame/dev-3.x/src/autocomplete/js/autocomplete-list-keys.js#L17).\r\n\r\nSince `ListKeys` is binding keys before `bindUI`,`AutoCompleteList` has not declared tokenInput the host of `_inputNode`.\r\n\r\nBy changing `ListKeys`'s bindKeys call to:\r\n\r\n```\r\nY.after(this._bindKeys, this, 'bindUI');\r\n```\r\n\r\n...we avoid needing to detach (and reattach) `_keyEvents`, or the need to call `bindUIACBase` at all :)\r\n\r\nPull request: https://github.com/yui/yui3/pull/1915\r\n\r\nEDIT: title, because words are hard.\r\nEDIT2: reworded paragraph.\r\nEDIT3: pull request\r\nEDIT4: sent to dev-master"
1908,'','Upgrade Handlebars to v1.3.0\nAll tests pass.\r\n* [Handlebars v1.3.0 docs](https://github.com/wycats/handlebars.js/blob/master/release-notes.md#v130---january-1st-2014)\r\n* [Handlebars v1.3.0 tag](https://github.com/wycats/handlebars.js/commits/v1.3.0)'
1906,'','"only" not saved on custom media queries\nI\'m new to the Pure CSS framework, as well as GitHub. And I\'m wondering if there is a specific reason why Pure does not use the "only" keyword on media queries. And why doesn\'t the custom build allow me to add "only" using the online interface? '
1905,'okuryu','Fix comment block for HistoryBase.add()\n'
1900,'okuryu','Selector unit test fixes\nFixed the local getElementsByClassName, which allowed for several applicable tests to be uncommented. Fixed a few tests which were incorrect.'
1897,'okuryu','Y.Log() error\nhttps://github.com/yui/yui3/issues/1896'
1896,'okuryu','Y.Log() is invalid in Widget-Modality\nY.Log() is invalid in Widget-Modality.  It should be Y.log()'
1895,'okuryu','fix backspace problem in chrome/safari\nsee http://yuilibrary.com/trac-archive/tickets/2532834.html for detailed problem description\r\nfixes #2532834, but reopens #2531090, which is imho not as important as the backspace problem, since this makes the editor unusable.'
1894,'',"Add context argument to Model's sync methods\nThe `Model` methods that delegate to `sync()` (`load()`, `save()`, and `destroy()`) take a `callback` argument, but do not provide a way to specify the context in which it should be called. I would expect that these methods take an additional `context` argument such that the line in each of these methods that currently reads:\r\n\r\n    callback && callback.apply(null, arguments);\r\n\r\nwould instead be:\r\n\r\n    callback && callback.apply(context, arguments);\r\n\r\nWithout this, you have to resort to something like `var self = this;` to use within the callback. YUI uses the callback/context argument pair as a pattern throughout the library so that techniques like that are not necessary."
1888,'','Make the namespace variable more standard\nMake the namespace variable more standard, and keep conformity'
1882,'','[io] Add documentation for Y.io and IO.send return values\n'
1881,'okuryu',"[calendar] very_short_weekdays fallback to datatype-date-format langage data\nFix #1796.\r\n\r\nBoth `shortWeekDays` and `weekDays` will be localized at least `datatype-date-format` is available in specified language by this change.\r\n\r\nFor example, this issue occurs when language data is not found in `calendar-base` and found in `datatype-date-format` like language `ko`.\r\n\r\nBefore (v3.17.2):\r\n![2014-06-22 at 22 00](https://cloud.githubusercontent.com/assets/34588/3351522/a9c3e52c-fa0f-11e3-85f8-009b864e180e.png)\r\nAfter (this PR):\r\n![2014-06-22 at 22 01](https://cloud.githubusercontent.com/assets/34588/3351523/aff04ae4-fa0f-11e3-84d6-a64db298eefe.png)\r\n\r\nNote: I'll update `HISTORY.md` after merging this PR.\r\n\r\n/cc @brunobasto"
1880,'','retry build\n'
1879,'','Resolve "Uncaught TypeError: undefined is not a function" error when both timeout and failure are defined. Fixes #1817 [stanleyhlng]\n@tripp \r\n\r\nAs per your request on https://github.com/yui/yui3/pull/1818#issuecomment-46490748,  I have created a pull request with src files only against dev-master.\r\n\r\nThank you for your time to review my changes.\r\n\r\nRegards,\r\nStanley'
1875,'','EditorSelection Class createRange() not working in IE11 (Can I still follow this ticket?)\nYUI EditorSelection Class\r\nhttp://yuilibrary.com/yui/docs/api/classes/EditorSelection.html#method_createRange\r\n\r\nFile: editor/js/editor-selection.js\r\nhttp://yuilibrary.com/yui/docs/api/files/editor_js_editor-selection.js.html#l876\r\n\r\nSolution: document.selection in no longer support in IE11, need to be replaced with Window.getSelection\r\nMicrosoft Link: http://msdn.microsoft.com/en-us/library/ie/ms535869%28v=vs.85%29.aspx\r\n\r\n'
1874,'','[3.18] `navigate()` falls through to window.location on no matching route.\nPer previous conversations with @ericf.\r\nIf this looks like an acceptable solution, I can add tests.\r\n\r\n/cc @pdokas @jeremyruppel'
1873,'','yui3-css-stamp should not be a div\nBy default, the yui3-css-stamp is inserted at the top of the body, but this can be controlled using the insertBefore YUI_config parameter.\r\n\r\nIf the insertBefore is an element in the ```<head>``` tag then this will insert the css stamp in the header. The css stamp is currently a div which is only valid in flow content. The header is not part of flow content, and as a result this breaks validation.\r\n\r\nI propose changing the stamp to a script or style tag.\r\n\r\nhttps://developer.mozilla.org/en-US/docs/Web/HTML/Element/div\r\nhttps://developer.mozilla.org/en-US/docs/Web/HTML/Element/head\r\nhttps://developer.mozilla.org/en-US/docs/Web/HTML/Element/script\r\nhttps://developer.mozilla.org/en-US/docs/Web/HTML/Element/style'
1870,'',"flick event doesn't fire on Macbook trackpad swipe\nI'm noticing that the flick event doesn't fire when you swipe the trackpad on a Macbook Pro. It does fire when you click the trackpad and then swipe with the trackpad depressed.\r\n\r\nI would assume that event-wise the trackpad would behave in the same way as an iPhone screen does, and I don't have an iPhone handy to check this right now"
1869,'',"Gallery modules don't load on yui-s.yahooapis.com\nThis works \r\nhttp://yui.yahooapis.com/combo?gallery-2014.01.10-22-44/build/gallery-textarea-expander/gallery-textarea-expander.js&gallery-2014.01.10-22-44/build/gallery-storage-lite/gallery-storage-lite.js&3.17.2/anim-base/anim-base.js&3.17.2/imageloader/imageloader.js&3.17.2/io-form/io-form.js\r\n\r\nAnd this doesn't\r\n\r\nhttps://yui-s.yahooapis.com/combo?gallery-2014.01.10-22-44/build/gallery-textarea-expander/gallery-textarea-expander.js&gallery-2014.01.10-22-44/build/gallery-storage-lite/gallery-storage-lite.js&3.17.2/anim-base/anim-base.js&3.17.2/imageloader/imageloader.js&3.17.2/io-form/io-form.js\r\n\r\nAll non gallery comboloads works normally on https://yui-s.yahooapis.com"
1867,'okuryu','[timers] Specify @module and @submodule for API docs\nIt needs to shows the correct provided module name.\r\n\r\nFix #1669.'
1865,'tilomitra',"Don't prevent-default in 'on' for document node\nThe _setMsTouchActions method modifies node behavior during touch events and prevents the default response from the browser.\r\n\r\nThis will prevent pages from being scrolled in any direction if there is _any_ event listener set on the document node. For example in https://github.com/yui/yui3/issues/1343 DDM sets an 'ongesturemove' listener on the document  in order to know when to update the locations of dragged elements. BUT, the document can no longer be scrolled via touch because of the side-effect in _setTouchActions.\r\n\r\nThis fixes #1343 and maybe #1795"
1864,'triptych','Contributions guide linked to EchoSign\nhttp://yuilibrary.com/contribute/cla/\r\n\r\nIMO, this should be linked to our GitHub authentication based CLA (https://yahoocla.herokuapp.com/).'
1862,'tripp','[gestures] Touch action disabled in IE breaks scrolling in pages with DD\nThe default value for `-ms-touch-action` is set to `none`. This breaks scrolling in pages that contain draggable nodes, for example the [Simple Drag example](http://yuilibrary.com/yui/docs/dd/simple-drag.html). We should investigate the issue further.'
1861,'okuryu','[widget-parent] Fix docs about add() and _add() methods\nThese methods actually accept 2 params.\r\n\r\n* http://yuilibrary.com/yui/docs/api/classes/WidgetParent.html#method__add\r\n* http://yuilibrary.com/yui/docs/api/classes/WidgetParent.html#method_add\r\n\r\nFix #1639.'
1858,'','(WIP) Loader - incorporate pathogen encoding logic in a separate module under loader.\nThis is a follow up to https://github.com/yui/yui3/pull/1813. \r\nI created this pull request specifically for feedback as to the direction that needs to be taken.\r\n\r\n@caridy\r\n@juandopazo\r\n@ekashida'
1850,'okuryu',"[dom] Fix DOM XY tests stuff\nThis change fixes some stuff on DOM XY tests as follows.\r\n\r\n1. Both the expected and actual values should be normalized by `Math.floor()` or `Math.ceil()` functions because the expected values on [Chrome 36][chrome36] (currently Beta) returns fractional values, the actual values on Firefox 29 (Stable) returns fractional values.\r\n2. The `testXY()` function's parameters is opposite. Fix the order of the parameters to avoid the confusion.\r\n3. Clean up some unused variables.\r\n\r\nSo here is testing results on each browsers.\r\n\r\n```\r\n[okuryu.local](yui3@fix-dom-xy-test)$ yeti src/dom/tests/unit/dom-xy.html\r\n  Agent connected: Firefox (29.0) / Mac OS from 127.0.0.1\r\n  Agent connected: Chrome (36.0.1985.32) / Mac OS from 127.0.0.1\r\n  Agent connected: Safari (7.0.4) / Mac OS from 127.0.0.1\r\n  Agent connected: Internet Explorer (6.0) / Windows XP from 10.0.1.15\r\n  Agent connected: Internet Explorer (7.0) / Windows XP from 10.0.1.15\r\n  Agent connected: Internet Explorer (8.0) / Windows XP from 10.0.1.15\r\n  Agent connected: Internet Explorer (9.0) / Windows 7 from 10.0.1.15\r\n  Agent connected: Internet Explorer (10.0) / Windows 7 from 10.0.1.15\r\n  Agent connected: Internet Explorer (11.0) / Windows 7 from 10.0.1.15\r\n  Agent connected: Safari (7.0) / iOS 7.1.1 from 10.0.1.16\r\n✓ Testing started on Firefox (29.0) / Mac OS, Chrome (36.0.1985.32) / Mac OS, Safari (7.0.4) / Mac OS, Internet Explorer (6.0) / Windows XP, Internet Explorer (7.0) / Windows XP, Internet Explorer (8.0) / Windows XP, Internet Explorer (9.0) / Windows 7, Internet Explorer (10.0) / Windows 7, Internet Explorer (11.0) / Windows 7, Safari (7.0) / iOS 7.1.1\r\n✓ Agent completed: Safari (7.0.4) / Mac OS\r\n✓ Agent completed: Firefox (29.0) / Mac OS\r\n✓ Agent completed: Internet Explorer (10.0) / Windows 7\r\n✓ Agent completed: Safari (7.0) / iOS 7.1.1\r\n✓ Agent completed: Internet Explorer (11.0) / Windows 7\r\n✓ Agent completed: Internet Explorer (9.0) / Windows 7\r\n✓ Agent completed: Internet Explorer (8.0) / Windows XP\r\n✓ Agent completed: Chrome (36.0.1985.32) / Mac OS\r\n✓ Agent completed: Internet Explorer (6.0) / Windows XP\r\n✓ Agent completed: Internet Explorer (7.0) / Windows XP\r\n✓ 420 tests passed! (7 seconds)\r\n```\r\n\r\n[chrome36]: http://blog.chromium.org/2014/05/chrome-36-beta-elementanimate-html.html"
1848,'','NodeList.importMethod should respect the alternative function name\nI noticed whilst looking over some of NodeList this evening that we never actually make use of altName.'
1847,'okuryu','Fixed typo\nFixed typo where calendar was spelled calender.'
1844,'',"Remove trailing spaces\nI know that 301 files changed sounds a little bit scary but trailing spaces are annoying.\r\nI think it's a good idea removing all of them.\r\nI just don't know if it is correct removing them on `build` directory as well.\r\n\r\nWhat do you guys think?"
1843,'okuryu','[cssgrids] Typo on demo\nIt should be `yui3-u-*` instead of `yui-3-u-*`.'
1841,'okuryu',"Document usage of Lang.sub()\nUnless I'm mistaken `Y.Lang.sub()` wasn't documented at all.\r\n\r\nThis PR documents its basic usage and the support for nested placeholders that I introduced in #1814"
1840,'','Fix typos in loader HISTORY and unit test files.\nFixes typos in loader HISTORY and unit test files.'
1839,'',"yui: NOT loaded: lang/datatype-date-format\nWe've never had any issues updating our YUI3 library...until YUI 3.16.0 came out. YUI 3.16.0 AND YUI 3.17.1 both throw the same error:\r\n\r\nyui: NOT loaded: lang/datatype-date-format\r\n\r\nIf I point to our YUI 3.15.0 library (or earlier), everything works just fine. So...something fundamental changed in 3.16.0.\r\n\r\n1) We host the YUI3 library locally\r\n2) We use a combo-loader\r\n3) We use shifter for performing our builds\r\n4) Never had an issue until 3.16.0 came out\r\n\r\nI noticed in the YUI 3.16.0 release notes, it mentioned some improvements to Loader. Could that be an issue? I would like to stay up on latest YUI3 code, but this is blocking us from upgrading. Any ideas?\r\n\r\nThank you\r\nGreg"
1837,'',"The group comboBase should inherit from the default if no group setting is specified\nThis fixes the regression caused by #1832.\r\n\r\nThe other options (combine, comboSep, maxURLLength) are also affected in a similar way, but these are not a regression introduced in 3.17 so I'll submit those in a separate PR."
1836,'',"Coding standards for contributions?\nI'd like to contribute to this library. Are there coding standards that one must abide by when providing code, patches, etc?"
1833,'','Travis builds are failing in Node 0.8\nThere seems to be an issue with Node 0.8 not understanding `"^1.1.1"` versions. Possible fixes:\r\n\r\n  * Not running Node 0.8 tests anymore.\r\n  * Adding `before_install: npm install -g npm@1.4.3` to `.travis.yml`.'
1832,'',"[loader] Fix group comboBase leaking into YUI modules\nThere is an issue in Loader when YUI is configured to use more than one `comboBase`. In some cases YUI modules like `cookie` may be loaded from the group's `comboBase`."
