@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
2250,'johnsimons','Make sure MsmqWorkerAvailabilityManager is thread safe on .NET 4 in NSB 3.3.9\n`MsmqWorkerAvailabilityManager.ClearAvailabilityForWorker()` throws "System.InvalidOperationException: Property ResponseQueue was not retrieved when receiving the message. Ensure that the PropertyFilter is set correctly" if you put some stress on it with NSB 3.3.9 on .NET 4+.\r\n\r\nThe problem is that Microsoft made almost everything on MessageQueue NOT thread safe between .NET 3.5 and .NET 4. \r\n\r\n3.5 docu: http://msdn.microsoft.com/en-us/library/system.messaging.messagequeue(v=vs.90).aspx vs\r\n4 docu: http://msdn.microsoft.com/en-us/library/system.messaging.messagequeue(v=vs.100).aspx\r\n\r\nThose changes by Microsoft makes the MsmqWorkerAvailabilityManager implementation in 3.3.9 not safe, as it needs locking to work. The proposed fix, which fixes the repro, is basically to revert  @7de28f8f1dbfdf39a810800b841b0df49f02aac6. Bad luck on that one, @andreasohlund. :)\r\n\r\nCheck out repro, available [here](https://github.com/janovesk/nsb-msmqdotnet4bug).\r\n'
2226,'johnsimons','IgnoreMachineName flag is not taken into account when calculating hashcode\n'
2221,'yvesgoeleven',"InvokeHandlersBehavior skips handler invocation under certain conditions\nIf I understand correctly: if a message arrives at an endpoint that hosts a saga, but the message is not intended to be delivered at said saga, it skips it anyway. Because if there is a saga, with NotFound = true, it skips... yet context.MessageHandler is not the saga instance but another handler\r\n\r\nDiscovered in test When_receiving_a_message_that_completes_the_saga.Should_ignore_messages_afterwards\r\nwhere a second handler is used to validate that the test has completed (while the saga doesn't get that message), yet the second handler is never invoked and test just waits for timeout.\r\n\r\n"
2219,'andreasohlund','Added ProcessingMachine and OriginatingMachine headers back\nSee https://github.com/Particular/NServiceBus/commit/71379d58cdd79d468127be8dcbf1e2b24706a5fe'
2205,'andreasohlund','move testing framework to a new repo\nthis will allow us to version properly'
2188,'andreasohlund','Added better obsolete for the removed static Configure.Features\nFixes https://github.com/Particular/NServiceBus/issues/2186'
2186,'andreasohlund','Re-add the static Configure.Features\nAnd add a ObsoleteEx that guides users to either:\r\n\r\nconfig.EnableFeature<T>() or config.DisableFeature<T>()\r\n\r\nThe existing instance based .Features() needs to be renamed and split as mentioned above'
2176,'andreasohlund','Specifying the container to use is sensitive to the order\nNew api:\r\n\r\n`Configure.With(c=>c.UseBuilder<StructureMapBuilder>())`\r\n\r\nOld api:\r\n\r\n`Configure.With().StructureMapBuilder()`\r\n\r\nor\r\n\r\n`Configure.With().UsingBuilder<StructureMapBuilder>()`\r\n\r\nWith this in place the builder is available when needed'
2175,'distantcam','Patch V3 to support "non array wrapped" messages\nIn version 3.3.8 and JSON we have hard coded the assumption that messages will be wrapped in an array \r\n\r\nhttps://github.com/Particular/NServiceBus/blob/3.3.8/src/impl/Serializers/NServiceBus.Serializers.Json/JsonMessageSerializerBase.cs#L53\r\n\r\n    public object[] Deserialize(Stream stream)\r\n    {\r\n        JsonSerializer jsonSerializer = JsonSerializer.Create(JsonSerializerSettings);\r\n        jsonSerializer.ContractResolver = new MessageContractResolver(_messageMapper);\r\n        JsonReader reader = CreateJsonReader(stream);\r\n        return jsonSerializer.Deserialize<object[]>(reader);\r\n    }\r\n\r\nThis was fixed in version 4 as part of this commit\r\nhttps://github.com/Particular/NServiceBus/commit/4b82fa17f54277e3392ac336554e08703a0d6f69\r\n\r\nThe problem is that in v4 if you enable `Configure.Serialization.DontWrapSingleMessages();` and communicate with a v3 endpoint you will get \r\n\r\n    Received an empty message - ignoring.\r\n\r\nAnd the message is sent to the error log. The reason is that while v4 know how to handle the "non array wrapped" message v3 does not\r\n\r\nAlso in v5 we want to not wrap any message in arrays.  \r\n\r\nSo we need to patch 3.3.8 to remove the assumption on messages being wrapped in an array.\r\n\r\nA test harness sln for replicating these issue is here https://github.com/Particular/BugsRepro/tree/master/ArrayWrappingTests'
2143,'SimonCropp','Add support for mapping Sagas to message expressions\n--\r\n\r\nfor #943\r\n\r\nreplaces https://github.com/Particular/NServiceBus/pull/1959\r\n\r\nnow this is supported \r\n\r\n    protected override void ConfigureHowToFindSaga(SagaPropertyMapper<TestSagaData> mapper)\r\n    {\r\n        mapper.ConfigureMapping<OtherMessage>(m => m.Part1 + "_"+m.Part2)\r\n            .ToSaga(s => s.Key);\r\n    }\r\n\r\n'
2133,'synhershko','If index is stale we may miss timeouts\nI have been looking at [this](https://groups.google.com/d/msg/particularsoftware/0GAI9oqmp74/ldcTruIq9MAJ) issue reported in the mailing list.\r\n\r\nSo to summarise the issue, the user is using the Scheduler API and creates to schedule tasks, one that runs every 5secs and another one that runs every 1min.\r\nEvery so often the 5sec schedule task stops from reoccurring.\r\n\r\nHere are the [logs](https://groups.google.com/group/particularsoftware/attach/c583cdf531a6f969/Flyt.TiosCtcAgent-log.txt?part=4)\r\n\r\nAnd here is one of the timeouts stored in Raven:\r\n```json\r\n{\r\n  "Destination": {\r\n    "Queue": "Flyt.TiosCtcAgent",\r\n    "Machine": "GMBSANNTID"\r\n  },\r\n  "SagaId": "00000000-0000-0000-0000-000000000000",\r\n  "State": "PD94bWwgdmVyc2lvbj0iMS4wIiA/Pg0KPE1lc3NhZ2VzIHhtbG5zOnhzaT0iaHR0cDovL3d3dy53My5vcmcvMjAwMS9YTUxTY2hlbWEtaW5zdGFuY2UiIHhtbG5zOnhzZD0iaHR0cDovL3d3dy53My5vcmcvMjAwMS9YTUxTY2hlbWEiIHhtbG5zPSJodHRwOi8vdGVtcHVyaS5uZXQvTlNlcnZpY2VCdXMuU2NoZWR1bGluZy5NZXNzYWdlcyI+CjxTY2hlZHVsZWRUYXNrPgo8VGFza0lkPmU2YjZlN2NmLTlmYjMtNDhiZS1iZGUwLTc0NmJhZmE3MmRlNzwvVGFza0lkPgo8TmFtZT5Cb290c3RyYXA8L05hbWU+CjxFdmVyeT5QVDVTPC9FdmVyeT4KPC9TY2hlZHVsZWRUYXNrPgo8L01lc3NhZ2VzPg0K",\r\n  "Time": "2014-05-21T08:18:00.2114720Z",\r\n  "CorrelationId": "2f849e22-d760-4ce6-846b-a33200a9b784\\\\0",\r\n  "OwningTimeoutManager": "Flyt.TiosCtcAgent",\r\n  "Headers": {\r\n    "NServiceBus.MessageId": "2f849e22-d760-4ce6-846b-a33200a9b784",\r\n    "NServiceBus.CorrelationId": "2f849e22-d760-4ce6-846b-a33200a9b784",\r\n    "NServiceBus.OriginatingEndpoint": "Flyt.TiosCtcAgent",\r\n    "$.diagnostics.originating.hostid": "522caf7d3f53a790fdcc328b6cb0d627",\r\n    "NServiceBus.MessageIntent": "Send",\r\n    "NServiceBus.Version": "4.4.2",\r\n    "NServiceBus.TimeSent": "2014-05-21 08:17:55:211472 Z",\r\n    "NServiceBus.OriginatingMachine": "GMBSANNTID",\r\n    "NServiceBus.ContentType": "text/xml",\r\n    "NServiceBus.EnclosedMessageTypes": "NServiceBus.Scheduling.Messages.ScheduledTask, NServiceBus.Core, Version=4.4.0.0, Culture=neutral, PublicKeyToken=9fc386479f8a226c",\r\n    "CorrId": "2f849e22-d760-4ce6-846b-a33200a9b784\\\\0",\r\n    "WinIdName": "GMBDOMENE1\\\\sanntidintegrasjon",\r\n    "NServiceBus.RelatedTo": "5da0ead5-1701-4e2e-9b43-a33200a9b16e",\r\n    "NServiceBus.ConversationId": "a00caaba-1eab-48a7-854f-a33100a5c243",\r\n    "NServiceBus.IsDeferredMessage": "True",\r\n    "NServiceBus.Temporary.DelayDeliveryWith": "00:00:05",\r\n    "NServiceBus.Timeout.Expire": "2014-05-21 08:18:00:211472 Z",\r\n    "NServiceBus.Timeout.RouteExpiredTimeoutTo": "Flyt.TiosCtcAgent@GMBSANNTID",\r\n    "NServiceBus.Timeout.ReplyToAddress": "Flyt.TiosCtcAgent@GMBSANNTID"\r\n  }\r\n}\r\n```\r\n\r\nThe only explanation I have is if the index is stale, we could end-up skipping over timeouts.\r\n@synhershko has actually identified this issue in the https://github.com/Particular/NServiceBus.RavenDB repo and has fixed it.\r\n\r\nI cannot replicate this myself, but the index staleness is definitely a possibility and that would explain the entries I can see in the log file.\r\n\r\n'
2094,'SzymonPobiega','Incorrect logging when Retries are disabled\n--\r\n\r\nWhen both SLR and FLR are disable the logging is incorrect in two ways\r\n\r\n *  Incorrectly reports that FLR has failed when no retry was done\r\n\r\n```\r\n2014-05-06 08:34:09.544 +10:00 [Error] Message with \'"9320cdcc-6f7a-41c0-a046-a323008d3352"\' id has failed FLR and will be moved to the configured error queue.\r\n```\r\n\r\n *  Exception is reported as Info and error does not contain exception information\r\n\r\nThere are two log entries. The first one is an info which actually contains the exception details. The second is an error which does not contain the exception details. This is problematic because if the user is only monitoring warnings and above (a common scenario) they will not be able to see the exception information.\r\n\r\n```\r\n2014-05-06 08:34:09.472 +10:00 [Information] Failed to process message System.Exception: Foo .....\r\n2014-05-06 08:34:09.544 +10:00 [Error] Message with \'"9320cdcc-6f7a-41c0-a046-a323008d3352"\' id has failed FLR and will be moved to the configured error queue.\r\n```\r\n\r\nRepro here https://github.com/Particular/BugsRepro/tree/master/DisabledRetryRepro'
2078,'SimonCropp','Move to .net 4.5\nThe reasons for doing this are as follows\r\n\r\n- Allows some better optimization in the core via the use of new APIs provided in 4.5 \r\n- Some of our Satellite dependencies are already moving 4.5. For example Unity\r\n- 4.5 was release in mid 2012 so it has been out for reasonable amount of time\r\n- Less testing surface area\r\n- Also allows us to take advantages of the other various improvements in 4.5 http://msdn.microsoft.com/en-us/library/ms171868(v=vs.110).aspx#core\r\n\r\nWhat this means for consumers\r\n\r\n- The new minimum Visual Studio version will be Visual Studio 2012\r\n- The new minimum server OS will be 2008 \r\n- The new minimum desktop OS will be Vista SP2 \r\n- All assemblies (and nugets) that depend on the core will be upgraded to 4.5\r\n\r\nNote the earlier versions of NServiceBus will still be compatible and supported for .net 4\r\n\r\nFor more information on .net 4.5 see \r\n\r\n * .NET Framework 4.5 – Core New Features and Improvements http://msdn.microsoft.com/en-us/library/ms171868(v=vs.110).aspx#core\r\n * .NET Framework System Requirements http://msdn.microsoft.com/en-us/library/8z6watww%28v=vs.110%29.aspx\r\n\r\n--'
2068,'synhershko',"Ignore unknown properties when deserializing (XML)\nAs discussed with @johnsimons @SimonCropp @gbiellem , we shouldn't error when deserializing XML messages that contain properties that do not exist in the target class.\r\n\r\nThis is to bring it in par with the JSON deserializer"
2067,'synhershko','Failure in deserializing KeyValuePair[] with XML serializer\n```C#\r\n  public interface IMyEvent : IEvent\r\n  {\r\n    KeyValuePair<string, string>[] FailureArgs { get; set; }\r\n  }\r\n```\r\n\r\n```C#\r\n  public class Publisher : IWantToRunWhenBusStartsAndStops\r\n  {\r\n    public IBus Bus { get; set; }\r\n\r\n    public void Start() {\r\n      Bus.Publish<IAgreementSignFailed>(x => {\r\n        x.FailureArgs = new [] {\r\n          new KeyValuePair<string, string>("Arg0", "Value0"),\r\n          new KeyValuePair<string, string>("Arg0", "Value0")\r\n        };\r\n      });\r\n    }\r\n\r\n    public void Stop() {\r\n    }\r\n  }\r\n```\r\n\r\n```C#\r\n  class AgreementSignFailedHandler : IHandleMessages<IAgreementSignFailed>\r\n  {\r\n    public void Handle(IAgreementSignFailed message) {\r\n      Console.WriteLine(message.AgreementId.ToString());\r\n    }\r\n  }\r\n```\r\n\r\nWill fail because the XML deserializer doesn\'t know how to handle KeyValuePair[]'
2058,'indualagarsamy',"When starting a new NServiceBus Host as a standard user, exception occurs during the check for license\n**Steps to repro**\r\n1. Create a NSB host (which is not started as administrator)\r\n2. Run the nservicebus.host /install to create the queues and make it run as a user who is a Standard User. \r\n3. The service fails to start. See the following exception:\r\n\r\n```\r\n2014-04-16 12:09:29,107 [5] INFO  NServiceBus.Configure [(null)] <(null)> - Invocation of NServiceBus.IWantToRunBeforeConfiguration completed in 0.08 s\r\n2014-04-16 12:09:29,270 [5] INFO  NServiceBus.Configure [(null)] <(null)> - Invocation of NServiceBus.Config.INeedInitialization completed in 0.00 s\r\n2014-04-16 12:09:29,278 [5] FATAL NServiceBus.Hosting.GenericHost [(null)] <(null)> - Exception when starting endpoint.\r\nSystem.Exception: Failed to access 'HKEY_LOCAL_MACHINE : SOFTWARE\\ParticularSoftware : License'. Do you have permission to write to this key? ---> System.UnauthorizedAccessException: Access to the registry key 'HKEY_LOCAL_MACHINE\\SOFTWARE\\ParticularSoftware' is denied.\r\n   at Microsoft.Win32.RegistryKey.Win32Error(Int32 errorCode, String str)\r\n   at Microsoft.Win32.RegistryKey.CreateSubKeyInternal(String subkey, RegistryKeyPermissionCheck permissionCheck, Object registrySecurityObj, RegistryOptions registryOptions)\r\n   at Microsoft.Win32.RegistryKey.CreateSubKey(String subkey, RegistryKeyPermissionCheck permissionCheck)\r\n   at Particular.Licensing.RegistryLicenseStore.TryReadLicense(String& license) in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\App_Packages\\Particular.Licensing\\RegistryLicenseStore.cs:line 27\r\n   --- End of inner exception stack trace ---\r\n   at Particular.Licensing.RegistryLicenseStore.TryReadLicense(String& license) in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\App_Packages\\Particular.Licensing\\RegistryLicenseStore.cs:line 53\r\n   at NServiceBus.Licensing.LicenseManager.GetExistingLicense() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Licensing\\LicenseManager.cs:line 125\r\n   at NServiceBus.Licensing.LicenseManager.InitializeLicense() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Licensing\\LicenseManager.cs:line 82\r\n   at NServiceBus.Licensing.LicenseInitializer.Init() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Licensing\\LicenseInitializer.cs:line 12\r\n   at NServiceBus.Configure.<>c__DisplayClass23`1.<ActivateAndInvoke>b__20(Type t) in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Configure.cs:line 555\r\n   at System.Collections.Generic.List`1.ForEach(Action`1 action)\r\n   at NServiceBus.Configure.ActivateAndInvoke[T](Action`1 action, Nullable`1 thresholdForWarning) in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Configure.cs:line 561\r\n   at NServiceBus.Configure.Initialize() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Configure.cs:line 352\r\n   at NServiceBus.Configure.CreateBus() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Configure.cs:line 297\r\n   at NServiceBus.Hosting.GenericHost.Start() in c:\\BuildAgent\\work\\31f8c64a6e8a2d7c\\src\\NServiceBus.Core\\Hosting\\GenericHost.cs:line 72\r\n\r\n```\r\n\r\n"
